,city,State,State Full,County,"Internal Revenue Service,"
35321,Paton,IA,Iowa,GREENE,"Paton,"
35322,Patterson,IA,Iowa,MADISON,"Patterson,"
35323,Pella,IA,Iowa,MARION,"Pella,"
35324,Perry,IA,Iowa,DALLAS,"Perry,"
35325,Perry,IA,Iowa,DALLAS,"Berkley,"
35326,Peru,IA,Iowa,MADISON,"East Peru,"
35327,Peru,IA,Iowa,MADISON,"Peru,"
35328,Pilot Mound,IA,Iowa,BOONE,"Pilot Mound,"
35329,Pleasantville,IA,Iowa,MARION,"Pleasantville,"
35330,Pleasantville,IA,Iowa,MARION,"Beech,"
35331,Polk City,IA,Iowa,POLK,"Crocker,"
35332,Polk City,IA,Iowa,POLK,"Polk City,"
35333,Popejoy,IA,Iowa,FRANKLIN,"Popejoy,"
35334,Prairie City,IA,Iowa,JASPER,"Prairie City,"
35335,Prole,IA,Iowa,WARREN,"Prole,"
35336,Radcliffe,IA,Iowa,HARDIN,"Radcliffe,"
35337,Randall,IA,Iowa,HAMILTON,"Randall,"
35338,Reasnor,IA,Iowa,JASPER,"Reasnor,"
35339,Reasnor,IA,Iowa,JASPER,"Galesburg,"
35340,Redfield,IA,Iowa,DALLAS,"Wiscotta,"
35341,Redfield,IA,Iowa,DALLAS,"Redfield,"
35342,Rhodes,IA,Iowa,MARSHALL,"Rhodes,"
35343,Rhodes,IA,Iowa,MARSHALL,"Harvester,"
35344,Rippey,IA,Iowa,GREENE,"Rippey,"
35345,Roland,IA,Iowa,STORY,"Roland,"
35346,Runnells,IA,Iowa,POLK,"Runnells,"
35347,Russell,IA,Iowa,LUCAS,"Bethlehem,"
35348,Russell,IA,Iowa,LUCAS,"New York,"
35349,Russell,IA,Iowa,LUCAS,"Russell,"
35350,Saint Anthony,IA,Iowa,MARSHALL,"Saint Anthony,"
35351,Saint Charles,IA,Iowa,MADISON,"Conger,"
35352,Saint Charles,IA,Iowa,MADISON,"Saint Charles,"
35353,Saint Charles,IA,Iowa,MADISON,"Hanley,"
35354,Saint Charles,IA,Iowa,MADISON,"Wick,"
35355,Saint Marys,IA,Iowa,WARREN,"Saint Marys,"
35356,Searsboro,IA,Iowa,POWESHIEK,"Searsboro,"
35357,Sheldahl,IA,Iowa,POLK,"Sheldahl,"
35358,Slater,IA,Iowa,STORY,"Slater,"
35359,Stanhope,IA,Iowa,HAMILTON,"Stanhope,"
35360,State Center,IA,Iowa,MARSHALL,"State Center,"
35361,Story City,IA,Iowa,STORY,"Story City,"
35362,Stratford,IA,Iowa,HAMILTON,"Stratford,"
35363,Stuart,IA,Iowa,GUTHRIE,"Stuart,"
35364,Stuart,IA,Iowa,GUTHRIE,"Dale,"
35365,Stuart,IA,Iowa,GUTHRIE,"Arbor Hill,"
35366,Stuart,IA,Iowa,GUTHRIE,"Howe,"
35367,Sully,IA,Iowa,JASPER,"Sully,"
35368,Swan,IA,Iowa,MARION,"Swan,"
35369,Thayer,IA,Iowa,UNION,"Thayer,"
35370,Thayer,IA,Iowa,UNION,"Talmage,"
35371,Thornburg,IA,Iowa,KEOKUK,"Thornburg,"
35372,Tracy,IA,Iowa,MARION,"Tracy,"
35373,Truro,IA,Iowa,MADISON,"Truro,"
35374,Union,IA,Iowa,HARDIN,"Union,"
35375,Gifford,IA,Iowa,HARDIN,"Gifford,"
35376,Van Meter,IA,Iowa,DALLAS,"Van Meter,"
35377,Van Wert,IA,Iowa,DECATUR,"Van Wert,"
35378,Waukee,IA,Iowa,DALLAS,"Waukee,"
35379,Weldon,IA,Iowa,DECATUR,"Weldon,"
35380,West Des Moines,IA,Iowa,POLK,"West Des Moines,"
35381,WDM,IA,Iowa,POLK,"Wdm,"
35382,West Des Moines,IA,Iowa,POLK,"W Des Moines,"
35383,What Cheer,IA,Iowa,KEOKUK,"Indianapolis,"
35384,What Cheer,IA,Iowa,KEOKUK,"What Cheer,"
35385,What Cheer,IA,Iowa,KEOKUK,"Coal Creek,"
35386,Whitten,IA,Iowa,HARDIN,"Whitten,"
35387,Williams,IA,Iowa,HAMILTON,"Williams,"
35388,Williamson,IA,Iowa,LUCAS,"Williamson,"
35389,Winterset,IA,Iowa,MADISON,"Winterset,"
35390,Wiota,IA,Iowa,CASS,"Wiota,"
35391,Woodburn,IA,Iowa,CLARKE,"Woodburn,"
35392,Woodward,IA,Iowa,DALLAS,"Moran,"
35393,Woodward,IA,Iowa,DALLAS,"The Meadows,"
35394,Woodward,IA,Iowa,DALLAS,"Woodward,"
35395,Yale,IA,Iowa,GUTHRIE,"Yale,"
35396,Zearing,IA,Iowa,STORY,"Zearing,"
35397,Des Moines,IA,Iowa,POLK,"Des Moines,"
35398,Des Moines,IA,Iowa,POLK,"Beaverdale,"
35399,Des Moines,IA,Iowa,POLK,"Saylorville,"
35400,Des Moines,IA,Iowa,POLK,"Highland Park,"
35401,Des Moines,IA,Iowa,POLK,"Saydel,"
35402,Des Moines,IA,Iowa,POLK,"Marquisville,"
35403,Des Moines,IA,Iowa,POLK,"South Des Moines,"
35404,Des Moines,IA,Iowa,POLK,"Pleasant Hill,"
35405,Des Moines,IA,Iowa,POLK,"Capitol Heights,"
35406,Des Moines,IA,Iowa,POLK,"Norwoodville,"
35407,Des Moines,IA,Iowa,POLK,"Carbondale,"
35408,Des Moines,IA,Iowa,POLK,"Risingsun,"
35409,Des Moines,IA,Iowa,POLK,"State Of Iowa,"
35410,Urbandale,IA,Iowa,POLK,"Urbandale,"
35411,Urbandale,IA,Iowa,POLK,"Des Moines,"
35412,Windsor Heights,IA,Iowa,POLK,"Clive,"
35413,Windsor Heights,IA,Iowa,POLK,"Windsor Hts,"
35414,Windsor Heights,IA,Iowa,POLK,"Des Moines,"
35415,Windsor Heights,IA,Iowa,POLK,"Windsor Heights,"
35416,Clive,IA,Iowa,POLK,"Des Moines,"
35417,Clive,IA,Iowa,POLK,"Clive,"
35418,Pleasant Hill,IA,Iowa,POLK,"Pleasant Hill,"
35419,Pleasant Hill,IA,Iowa,POLK,"Des Moines,"
35420,Des Moines,IA,Iowa,POLK,"Wells Fargo Mortgage,"
35421,Des Moines,IA,Iowa,POLK,"Visa Mastercard,"
35422,Des Moines,IA,Iowa,POLK,"American Republic,"
35423,Des Moines,IA,Iowa,POLK,"Midamerican Energy,"
35424,HP,IA,Iowa,POLK,"Hp,"
35425,Des Moines,IA,Iowa,POLK,"Equitable Life Assurance,"
35426,Des Moines,IA,Iowa,POLK,"Communications Data Service,"
35427,Des Moines,IA,Iowa,POLK,"Citigroup,"
35428,Des Moines,IA,Iowa,POLK,"Citigroup Brm,"
35429,Des Moines,IA,Iowa,POLK,"Hp Other,"
35430,Des Moines,IA,Iowa,POLK,"Urbandale,"
35431,Des Moines,IA,Iowa,POLK,"Allied Group,"
35432,Des Moines,IA,Iowa,POLK,"Principal Financial,"
35433,USPS BMC,IA,Iowa,POLK,"Usps Bmc,"
35434,Des Moines,IA,Iowa,POLK,"First Interstate Bank,"
35435,Urbandale,IA,Iowa,POLK,"West Des Moines,"
35436,Urbandale,IA,Iowa,POLK,"Marsh Inc,"
35437,Mason City,IA,Iowa,CERRO GORDO,"Hanford,"
35438,Mason City,IA,Iowa,CERRO GORDO,"Winnebago Heights,"
35439,Mason City,IA,Iowa,CERRO GORDO,"Portland,"
35440,Mason City,IA,Iowa,CERRO GORDO,"Freeman,"
35441,Mason City,IA,Iowa,CERRO GORDO,"Central Heights,"
35442,Mason City,IA,Iowa,CERRO GORDO,"Mason City,"
35443,Mason City,IA,Iowa,CERRO GORDO,"Emery,"
35444,Alexander,IA,Iowa,FRANKLIN,"Alexander,"
35445,Belmond,IA,Iowa,WRIGHT,"Belmond,"
35446,Britt,IA,Iowa,HANCOCK,"Duncan,"
35447,Britt,IA,Iowa,HANCOCK,"Britt,"
35448,Britt,IA,Iowa,HANCOCK,"Stilson,"
35449,Britt,IA,Iowa,HANCOCK,"Hutchins,"
35450,Buffalo Center,IA,Iowa,WINNEBAGO,"Buffalo Center,"
35451,Buffalo Center,IA,Iowa,WINNEBAGO,"Buffalo Ctr,"
35452,Carpenter,IA,Iowa,MITCHELL,"Carpenter,"
35453,Chapin,IA,Iowa,FRANKLIN,"Chapin,"
35454,Clear Lake,IA,Iowa,CERRO GORDO,"Clear Lake,"
35455,Corwith,IA,Iowa,HANCOCK,"Corwith,"
35456,Coulter,IA,Iowa,FRANKLIN,"Coulter,"
35457,Crystal Lake,IA,Iowa,HANCOCK,"Crystal Lake,"
35458,Dougherty,IA,Iowa,CERRO GORDO,"Dougherty,"
35459,Fertile,IA,Iowa,WORTH,"Fertile,"
35460,Floyd,IA,Iowa,FLOYD,"Floyd,"
35461,Forest City,IA,Iowa,WINNEBAGO,"Forest City,"
35462,Garner,IA,Iowa,HANCOCK,"Hayfield,"
35463,Garner,IA,Iowa,HANCOCK,"Miller,"
35464,Garner,IA,Iowa,HANCOCK,"Garner,"
35465,Goodell,IA,Iowa,HANCOCK,"Goodell,"
35466,Grafton,IA,Iowa,WORTH,"Grafton,"
35467,Hampton,IA,Iowa,FRANKLIN,"Hansell,"
35468,Hampton,IA,Iowa,FRANKLIN,"Hampton,"
35469,Hanlontown,IA,Iowa,WORTH,"Hanlontown,"
35470,Joice,IA,Iowa,WORTH,"Joice,"
35471,Kanawha,IA,Iowa,HANCOCK,"Denhart,"
35472,Kanawha,IA,Iowa,HANCOCK,"Kanawha,"
35473,Kensett,IA,Iowa,WORTH,"Bolan,"
35474,Kensett,IA,Iowa,WORTH,"Kensett,"
35475,Klemme,IA,Iowa,HANCOCK,"Klemme,"
35476,Lake Mills,IA,Iowa,WINNEBAGO,"Lake Mills,"
35477,Lakota,IA,Iowa,KOSSUTH,"Lakota,"
35478,Latimer,IA,Iowa,FRANKLIN,"Latimer,"
35479,Leland,IA,Iowa,WINNEBAGO,"Leland,"
35480,Leland,IA,Iowa,WINNEBAGO,"Neils,"
35481,Little Cedar,IA,Iowa,MITCHELL,"Little Cedar,"
35482,Mc Intire,IA,Iowa,MITCHELL,"Mc Intire,"
35483,Mc Intire,IA,Iowa,MITCHELL,"Meyer,"
35484,Manly,IA,Iowa,WORTH,"Manly,"
35485,Meservey,IA,Iowa,CERRO GORDO,"Meservey,"
35486,Nora Springs,IA,Iowa,FLOYD,"Nora Springs,"
35487,Northwood,IA,Iowa,WORTH,"Northwood,"
